legacy_va,legacy_name,legacy_namespace,target_rva,target_va,target_name,similarity,significance
0x4b0e68,GetRtimeClass,RtimeClass,0x1d7230,0x5d7230,FUN_005d7230,0.5228,42.44
0x4b0a08,Save,RtimeClass,0x1d7580,0x5d7580,FUN_005d7580,0.6011,31.63
0x4ad374,CleanupSound,SAV,0x1e4740,0x5e4740,FUN_005e4740,0.9290,28.15
0x4ad374,CleanupSound,SAV,0xee8f0,0x4ee8f0,FUN_004ee8f0,0.5287,16.51
0x4ad374,CleanupSound,SAV,0x38df10,0x78df10,FUN_0078df10,0.5695,15.51
0x4ad374,CleanupSound,SAV,0x198340,0x598340,FUN_00598340,0.6153,13.51
0x4ad374,CleanupSound,SAV,0x201200,0x601200,FUN_00601200,0.6153,13.51
0x4ad325,SAV,SAV,0x1be8f0,0x5be8f0,FUN_005be8f0,0.7856,16.30
0x4ad444,`scalar_deleting_destructor',SAV,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x4ad444,`scalar_deleting_destructor',SAV,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x4ad444,`scalar_deleting_destructor',SAV,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x4ad444,`scalar_deleting_destructor',SAV,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x4ad444,`scalar_deleting_destructor',SAV,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x4ad367,~SAV,SAV,0x1fb720,0x5fb720,FUN_005fb720,0.5334,11.75
0x4ad367,~SAV,SAV,0x71860,0x471860,FUN_00471860,0.5613,11.26
0x4ad367,~SAV,SAV,0x75050,0x475050,FUN_00475050,0.5613,11.26
0x4ad367,~SAV,SAV,0x1b4980,0x5b4980,FUN_005b4980,0.5613,11.26
0x45c34d,DoState,SAVAttackPersonTask,0x1c0160,0x5c0160,FUN_005c0160,0.6052,80.67
0x45ba62,SAVAttackPersonTask,SAVAttackPersonTask,0x212690,0x612690,FUN_00612690,0.6799,11.47
0x45ba62,SAVAttackPersonTask,SAVAttackPersonTask,0xb0f40,0x4b0f40,FUN_004b0f40,0.6799,11.47
0x45ba62,SAVAttackPersonTask,SAVAttackPersonTask,0x2d0dc0,0x6d0dc0,FUN_006d0dc0,0.6814,11.47
0x45ba62,SAVAttackPersonTask,SAVAttackPersonTask,0x6dea0,0x46dea0,FUN_0046dea0,0.6887,11.47
0x45ba62,SAVAttackPersonTask,SAVAttackPersonTask,0x755f0,0x4755f0,FUN_004755f0,0.6887,11.47
0x45c2f1,`scalar_deleting_destructor',SAVAttackPersonTask,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x45c2f1,`scalar_deleting_destructor',SAVAttackPersonTask,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x45c2f1,`scalar_deleting_destructor',SAVAttackPersonTask,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x45c2f1,`scalar_deleting_destructor',SAVAttackPersonTask,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x45c2f1,`scalar_deleting_destructor',SAVAttackPersonTask,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x45bb56,CleanState,SAVAttackVehicleTask,0x1c10e0,0x5c10e0,FUN_005c10e0,0.5191,10.35
0x45bb56,CleanState,SAVAttackVehicleTask,0x1b53a0,0x5b53a0,FUN_005b53a0,0.5004,9.95
0x45bb56,CleanState,SAVAttackVehicleTask,0xa7930,0x4a7930,FUN_004a7930,0.5103,9.83
0x45c30d,`scalar_deleting_destructor',SAVAttackVehicleTask,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x45c30d,`scalar_deleting_destructor',SAVAttackVehicleTask,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x45c30d,`scalar_deleting_destructor',SAVAttackVehicleTask,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x45c30d,`scalar_deleting_destructor',SAVAttackVehicleTask,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x45c30d,`scalar_deleting_destructor',SAVAttackVehicleTask,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x45bf85,~SAVAttackVehicleTask,SAVAttackVehicleTask,0x3d540,0x43d540,FUN_0043d540,0.5314,10.41
0x45bf85,~SAVAttackVehicleTask,SAVAttackVehicleTask,0x43b57b,0x83b57b,FUN_0083b57b,0.5214,9.04
0x4ada06,Build,SAVClass,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73
0x4ada06,Build,SAVClass,0x43d8ce,0x83d8ce,Facet_Register,0.5218,11.33
0x4ada06,Build,SAVClass,0xdfa20,0x4dfa20,FUN_004dfa20,0.5369,10.95
0x4ada06,Build,SAVClass,0x1c5870,0x5c5870,FUN_005c5870,0.5177,10.45
0x4ada06,Build,SAVClass,0x9b2d0,0x49b2d0,FUN_0049b2d0,0.5005,10.00
0x4ad9dc,BuildClass,SAVClass,0xdfa20,0x4dfa20,FUN_004dfa20,0.5131,11.20
0x4ad9dc,BuildClass,SAVClass,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5464,10.94
0x4ad946,SAVClass,SAVClass,0x1c3220,0x5c3220,FUN_005c3220,0.7952,14.82
0x4ad946,SAVClass,SAVClass,0xbc140,0x4bc140,FUN_004bc140,0.8576,14.48
0x4ad946,SAVClass,SAVClass,0x2f7400,0x6f7400,CManualAccessor,0.8308,14.06
0x4ad946,SAVClass,SAVClass,0x2a2900,0x6a2900,FUN_006a2900,0.7530,13.58
0x4ad946,SAVClass,SAVClass,0x2143d0,0x6143d0,FUN_006143d0,0.6768,12.87
0x4ada2c,`scalar_deleting_destructor',SAVClass,0x41daf0,0x81daf0,FUN_0081daf0,0.5011,9.15
0x4ada2c,`scalar_deleting_destructor',SAVClass,0x165f0,0x4165f0,FUN_004165f0,0.5011,9.15
0x4ada2c,`scalar_deleting_destructor',SAVClass,0x166d0,0x4166d0,FUN_004166d0,0.5011,9.15
0x4ada2c,`scalar_deleting_destructor',SAVClass,0x16910,0x416910,FUN_00416910,0.5011,9.15
0x4ada2c,`scalar_deleting_destructor',SAVClass,0x18ec0,0x418ec0,FUN_00418ec0,0.5011,9.15
0x45bd0d,`scalar_deleting_destructor',SAVEnemy,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x45bd0d,`scalar_deleting_destructor',SAVEnemy,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x45bd0d,`scalar_deleting_destructor',SAVEnemy,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x45bd0d,`scalar_deleting_destructor',SAVEnemy,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x45bd0d,`scalar_deleting_destructor',SAVEnemy,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x45ba07,CleanAttack,SAVProcess,0x71860,0x471860,FUN_00471860,1.0000,20.34
0x45ba07,CleanAttack,SAVProcess,0x75050,0x475050,FUN_00475050,1.0000,20.34
0x45ba07,CleanAttack,SAVProcess,0x1b4980,0x5b4980,FUN_005b4980,1.0000,20.34
0x45ba07,CleanAttack,SAVProcess,0x1fb720,0x5fb720,FUN_005fb720,0.9504,18.81
0x45ba07,CleanAttack,SAVProcess,0x9ee10,0x49ee10,FUN_0049ee10,0.8143,16.71
0x45bbc8,DoSubTask,SAVProcess,0x1bfba0,0x5bfba0,FUN_005bfba0,0.5673,67.24
0x45bb68,InitAttack,SAVProcess,0x1bfa90,0x5bfa90,FUN_005bfa90,0.5185,28.55
0x45b9b6,`scalar_deleting_destructor',SAVProcess,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x45b9b6,`scalar_deleting_destructor',SAVProcess,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x45b9b6,`scalar_deleting_destructor',SAVProcess,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x45b9b6,`scalar_deleting_destructor',SAVProcess,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x45b9b6,`scalar_deleting_destructor',SAVProcess,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x40d28f,`scalar_deleting_destructor',SLFEnemy,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x40d28f,`scalar_deleting_destructor',SLFEnemy,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x40d28f,`scalar_deleting_destructor',SLFEnemy,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x40d28f,`scalar_deleting_destructor',SLFEnemy,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x40d28f,`scalar_deleting_destructor',SLFEnemy,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x40d25d,`scalar_deleting_destructor',SLFFriend,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x40d25d,`scalar_deleting_destructor',SLFFriend,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x40d25d,`scalar_deleting_destructor',SLFFriend,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x40d25d,`scalar_deleting_destructor',SLFFriend,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x40d25d,`scalar_deleting_destructor',SLFFriend,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x4b0a7e,IsKindOf,SObject,0x1d7690,0x5d7690,FUN_005d7690,1.0000,33.26
0x4b0adf,`scalar_deleting_destructor',SObject,0x32b580,0x72b580,FUN_0072b580,0.5868,8.61
0x48067e,SaveAudioMessage,Global,0x38ac0,0x438ac0,FUN_00438ac0,0.6637,11.03
0x48067e,SaveAudioMessage,Global,0x3d4500,0x7d4500,FUN_007d4500,0.6140,9.66
0x468746,Say,Global,0x1f91e0,0x5f91e0,FUN_005f91e0,0.6538,67.74
0x484c25,`scalar_deleting_destructor',Scanner,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x484c25,`scalar_deleting_destructor',Scanner,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x484c25,`scalar_deleting_destructor',Scanner,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x484c25,`scalar_deleting_destructor',Scanner,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x484c25,`scalar_deleting_destructor',Scanner,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x45a099,`scalar_deleting_destructor',ScavGotoDrop,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x45a099,`scalar_deleting_destructor',ScavGotoDrop,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x45a099,`scalar_deleting_destructor',ScavGotoDrop,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x45a099,`scalar_deleting_destructor',ScavGotoDrop,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x45a099,`scalar_deleting_destructor',ScavGotoDrop,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x459a30,~ScavGotoDrop,ScavGotoDrop,0xe5a70,0x4e5a70,FUN_004e5a70,0.5478,13.80
0x45a0b5,`scalar_deleting_destructor',ScavGotoRepair,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x45a0b5,`scalar_deleting_destructor',ScavGotoRepair,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x45a0b5,`scalar_deleting_destructor',ScavGotoRepair,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x45a0b5,`scalar_deleting_destructor',ScavGotoRepair,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x45a0b5,`scalar_deleting_destructor',ScavGotoRepair,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x459a59,~ScavGotoRepair,ScavGotoRepair,0xe5a70,0x4e5a70,FUN_004e5a70,0.5478,13.80
0x45ac3c,DoStateProlog,ScavGotoScrap,0x1b8530,0x5b8530,FUN_005b8530,0.5170,42.51
0x45af68,`scalar_deleting_destructor',ScavGotoScrap,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x45af68,`scalar_deleting_destructor',ScavGotoScrap,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x45af68,`scalar_deleting_destructor',ScavGotoScrap,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x45af68,`scalar_deleting_destructor',ScavGotoScrap,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x45af68,`scalar_deleting_destructor',ScavGotoScrap,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x4ae7c8,Explode,Scavenger,0x1c2af0,0x5c2af0,FUN_005c2af0,0.5067,24.92
0x4ae71f,GetAmmoGauge,Scavenger,0x1c1d60,0x5c1d60,FUN_005c1d60,0.7873,12.89
0x4ae71f,GetAmmoGauge,Scavenger,0x6ff80,0x46ff80,FUN_0046ff80,0.6002,9.13
0x4ae9bc,GetCommand,Scavenger,0x1aeb30,0x5aeb30,FUN_005aeb30,0.6863,64.72
0x4ae9bc,GetCommand,Scavenger,0x1f5d10,0x5f5d10,FUN_005f5d10,0.6739,59.92
0x4ae9bc,GetCommand,Scavenger,0x70d10,0x470d10,FUN_00470d10,0.6515,59.64
0x4ae9bc,GetCommand,Scavenger,0x1c20c0,0x5c20c0,FUN_005c20c0,0.6479,59.07
0x4ae9bc,GetCommand,Scavenger,0xf0dd0,0x4f0dd0,FUN_004f0dd0,0.5741,55.00
0x4599fe,IsFull,Scavenger,0x6ff40,0x46ff40,FUN_0046ff40,0.7807,11.96
0x45a051,LoadScrap,Scavenger,0x1b5060,0x5b5060,FUN_005b5060,0.9829,16.61
0x4ae6d0,Scavenger,Scavenger,0x1c1d90,0x5c1d90,FUN_005c1d90,0.6463,14.42
0x4ae6d0,Scavenger,Scavenger,0x6fcf0,0x46fcf0,FUN_0046fcf0,0.6105,12.32
0x4ae6d0,Scavenger,Scavenger,0x1f66c0,0x5f66c0,FUN_005f66c0,0.5885,12.15
0x4ae6d0,Scavenger,Scavenger,0x81220,0x481220,FUN_00481220,0.5414,12.15
0x4ae6d0,Scavenger,Scavenger,0x1e5c10,0x5e5c10,FUN_005e5c10,0.5885,12.15
0x4aed1c,Simulate,Scavenger,0x1c2720,0x5c2720,FUN_005c2720,0.5327,87.01
0x45a075,UnloadScrap,Scavenger,0x1b50a0,0x5b50a0,FUN_005b50a0,0.9845,17.89
0x45a075,UnloadScrap,Scavenger,0x192600,0x592600,FUN_00592600,0.5402,10.61
0x45a075,UnloadScrap,Scavenger,0x2d5740,0x6d5740,FUN_006d5740,0.5402,10.61
0x45a075,UnloadScrap,Scavenger,0x429890,0x829890,FUN_00829890,0.5402,10.61
0x45a075,UnloadScrap,Scavenger,0x37cb00,0x77cb00,FUN_0077cb00,0.5402,10.61
0x4ae891,`scalar_deleting_destructor',Scavenger,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x4ae891,`scalar_deleting_destructor',Scavenger,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x4ae891,`scalar_deleting_destructor',Scavenger,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x4ae891,`scalar_deleting_destructor',Scavenger,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x4ae891,`scalar_deleting_destructor',Scavenger,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x4af022,Build,ScavengerClass,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73
0x4af022,Build,ScavengerClass,0x43d8ce,0x83d8ce,Facet_Register,0.5218,11.33
0x4af022,Build,ScavengerClass,0xdfa20,0x4dfa20,FUN_004dfa20,0.5369,10.95
0x4af022,Build,ScavengerClass,0x1c5870,0x5c5870,FUN_005c5870,0.5177,10.45
0x4af022,Build,ScavengerClass,0x9b2d0,0x49b2d0,FUN_0049b2d0,0.5005,10.00
0x4af1d2,BuildClass,ScavengerClass,0xdfa20,0x4dfa20,FUN_004dfa20,0.5131,11.20
0x4af1d2,BuildClass,ScavengerClass,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5464,10.94
0x4aef79,ScavengerClass,ScavengerClass,0x1c2c70,0x5c2c70,FUN_005c2c70,0.8584,22.66
0x4aef79,ScavengerClass,ScavengerClass,0x1b31c0,0x5b31c0,FUN_005b31c0,0.7310,16.71
0x4aef79,ScavengerClass,ScavengerClass,0x73960,0x473960,FUN_00473960,0.6853,15.03
0x4aef79,ScavengerClass,ScavengerClass,0x263990,0x663990,FUN_00663990,0.6758,14.14
0x4aef79,ScavengerClass,ScavengerClass,0x1f9350,0x5f9350,FUN_005f9350,0.6266,14.04
0x4af048,`scalar_deleting_destructor',ScavengerClass,0x41daf0,0x81daf0,FUN_0081daf0,0.5011,9.15
0x4af048,`scalar_deleting_destructor',ScavengerClass,0x165f0,0x4165f0,FUN_004165f0,0.5011,9.15
0x4af048,`scalar_deleting_destructor',ScavengerClass,0x166d0,0x4166d0,FUN_004166d0,0.5011,9.15
0x4af048,`scalar_deleting_destructor',ScavengerClass,0x16910,0x416910,FUN_00416910,0.5011,9.15
0x4af048,`scalar_deleting_destructor',ScavengerClass,0x18ec0,0x418ec0,FUN_00418ec0,0.5011,9.15
0x45cdf8,Load,ScavengerEnemy,0xcf350,0x4cf350,FUN_004cf350,0.5026,27.41
0x45cdf8,Load,ScavengerEnemy,0x1b4b80,0x5b4b80,FUN_005b4b80,0.5742,27.09
0x45cdf8,Load,ScavengerEnemy,0x1b4e50,0x5b4e50,FUN_005b4e50,0.5742,27.09
0x45cdf8,Load,ScavengerEnemy,0x5c160,0x45c160,FUN_0045c160,0.5004,26.31
0x45cdf8,Load,ScavengerEnemy,0x6f840,0x46f840,FUN_0046f840,0.5343,24.81
0x45cdfd,Save,ScavengerEnemy,0xcdb40,0x4cdb40,FUN_004cdb40,0.5617,28.39
0x45cdfd,Save,ScavengerEnemy,0x1b4f40,0x5b4f40,FUN_005b4f40,0.6173,25.91
0x45cdfd,Save,ScavengerEnemy,0x6f940,0x46f940,FUN_0046f940,0.5849,24.81
0x45cdfd,Save,ScavengerEnemy,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.5979,22.50
0x45cdfd,Save,ScavengerEnemy,0x208fe0,0x608fe0,FUN_00608fe0,0.5017,15.73
0x45dcc6,`scalar_deleting_destructor',ScavengerEnemy,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x45dcc6,`scalar_deleting_destructor',ScavengerEnemy,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x45dcc6,`scalar_deleting_destructor',ScavengerEnemy,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x45dcc6,`scalar_deleting_destructor',ScavengerEnemy,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x45dcc6,`scalar_deleting_destructor',ScavengerEnemy,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x45cde8,Load,ScavengerFriend,0xcf350,0x4cf350,FUN_004cf350,0.5026,27.41
0x45cde8,Load,ScavengerFriend,0x1b4b80,0x5b4b80,FUN_005b4b80,0.5742,27.09
0x45cde8,Load,ScavengerFriend,0x1b4e50,0x5b4e50,FUN_005b4e50,0.5742,27.09
0x45cde8,Load,ScavengerFriend,0x5c160,0x45c160,FUN_0045c160,0.5004,26.31
0x45cde8,Load,ScavengerFriend,0x6f840,0x46f840,FUN_0046f840,0.5343,24.81
0x45cded,Save,ScavengerFriend,0xcdb40,0x4cdb40,FUN_004cdb40,0.5617,28.39
0x45cded,Save,ScavengerFriend,0x1b4f40,0x5b4f40,FUN_005b4f40,0.6173,25.91
0x45cded,Save,ScavengerFriend,0x6f940,0x46f940,FUN_0046f940,0.5849,24.81
0x45cded,Save,ScavengerFriend,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.5979,22.50
0x45cded,Save,ScavengerFriend,0x208fe0,0x608fe0,FUN_00608fe0,0.5017,15.73
0x45dcaa,`scalar_deleting_destructor',ScavengerFriend,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x45dcaa,`scalar_deleting_destructor',ScavengerFriend,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x45dcaa,`scalar_deleting_destructor',ScavengerFriend,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x45dcaa,`scalar_deleting_destructor',ScavengerFriend,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x45dcaa,`scalar_deleting_destructor',ScavengerFriend,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x45d222,ChangeState,ScavengerProcess,0x1c4370,0x5c4370,FUN_005c4370,0.5327,38.03
0x45cdcc,CleanRepair,ScavengerProcess,0x1b4980,0x5b4980,FUN_005b4980,0.7998,16.59
0x45cdcc,CleanRepair,ScavengerProcess,0x75050,0x475050,FUN_00475050,0.7998,16.59
0x45cdcc,CleanRepair,ScavengerProcess,0x71860,0x471860,FUN_00471860,0.7998,16.59
0x45cdcc,CleanRepair,ScavengerProcess,0x1fb720,0x5fb720,FUN_005fb720,0.7601,15.07
0x45cdcc,CleanRepair,ScavengerProcess,0x49d70,0x449d70,FUN_00449d70,0.7476,14.36
0x45cc64,GetScrapPosition,ScavengerProcess,0x1c40b0,0x5c40b0,FUN_005c40b0,0.8142,31.99
0x45cc46,Get_Escort_Count,ScavengerProcess,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.6209,10.46
0x45cc46,Get_Escort_Count,ScavengerProcess,0x42c489,0x82c489,FUN_0082c489,0.5595,7.87
0x45d1ff,Increment_Escort_Count,ScavengerProcess,0x1d7800,0x5d7800,FUN_005d7800,0.6693,13.49
0x45d1ff,Increment_Escort_Count,ScavengerProcess,0x1ed1f0,0x5ed1f0,FUN_005ed1f0,0.5413,10.89
0x45d1ff,Increment_Escort_Count,ScavengerProcess,0x1c2250,0x5c2250,FUN_005c2250,0.5595,10.35
0x45d1ff,Increment_Escort_Count,ScavengerProcess,0x1f5ce0,0x5f5ce0,FUN_005f5ce0,0.5595,10.35
0x45d1ff,Increment_Escort_Count,ScavengerProcess,0x111c20,0x511c20,FUN_00511c20,0.5595,10.35
0x45ce65,Init,ScavengerProcess,0x1c3340,0x5c3340,FUN_005c3340,0.5924,16.02
0x45d681,InitState,ScavengerProcess,0x1c4490,0x5c4490,FUN_005c4490,0.5806,112.82
0x45cc1e,Init_Escorts,ScavengerProcess,0x1c3fd0,0x5c3fd0,FUN_005c3fd0,0.8107,18.20
0x45c9d5,Load,ScavengerProcess,0xcf350,0x4cf350,FUN_004cf350,0.5026,27.41
0x45c9d5,Load,ScavengerProcess,0x1b4b80,0x5b4b80,FUN_005b4b80,0.5742,27.09
0x45c9d5,Load,ScavengerProcess,0x1b4e50,0x5b4e50,FUN_005b4e50,0.5742,27.09
0x45c9d5,Load,ScavengerProcess,0x5c160,0x45c160,FUN_0045c160,0.5004,26.31
0x45c9d5,Load,ScavengerProcess,0x6f840,0x46f840,FUN_0046f840,0.5343,24.81
0x45cea6,PostLoad,ScavengerProcess,0x1c36b0,0x5c36b0,FUN_005c36b0,0.5391,17.07
0x45cae2,Save,ScavengerProcess,0xcdb40,0x4cdb40,FUN_004cdb40,0.5617,28.39
0x45cae2,Save,ScavengerProcess,0x1b4f40,0x5b4f40,FUN_005b4f40,0.6173,25.91
0x45cae2,Save,ScavengerProcess,0x6f940,0x46f940,FUN_0046f940,0.5849,24.81
0x45cae2,Save,ScavengerProcess,0x5c2a0,0x45c2a0,FUN_0045c2a0,0.5979,22.50
0x45cae2,Save,ScavengerProcess,0x208fe0,0x608fe0,FUN_00608fe0,0.5017,15.73
0x45c9b8,ScavengerProcess,ScavengerProcess,0xbc140,0x4bc140,FUN_004bc140,0.7514,12.04
0x45c9b8,ScavengerProcess,ScavengerProcess,0x2f7400,0x6f7400,CManualAccessor,0.7279,10.46
0x45c9b8,ScavengerProcess,ScavengerProcess,0x2a2900,0x6a2900,FUN_006a2900,0.5555,9.98
0x45c9b8,ScavengerProcess,ScavengerProcess,0x1c3220,0x5c3220,FUN_005c3220,0.5693,9.14
0x45c9b8,ScavengerProcess,ScavengerProcess,0x29d210,0x69d210,FUN_0069d210,0.5129,8.31
0x45d617,ScavengerProcess,ScavengerProcess,0x2a2900,0x6a2900,FUN_006a2900,0.6678,12.99
0x45d617,ScavengerProcess,ScavengerProcess,0x1c3220,0x5c3220,FUN_005c3220,0.6844,12.06
0x45d617,ScavengerProcess,ScavengerProcess,0x7db90,0x47db90,FUN_0047db90,0.5219,9.79
0x45d617,ScavengerProcess,ScavengerProcess,0x10bf40,0x50bf40,FUN_0050bf40,0.5219,9.79
0x45d617,ScavengerProcess,ScavengerProcess,0x2d0dc0,0x6d0dc0,FUN_006d0dc0,0.6296,8.86
0x45dc1b,`scalar_deleting_destructor',ScavengerProcess,0x404f30,0x804f30,FUN_00804f30,0.6490,12.30
0x45dc1b,`scalar_deleting_destructor',ScavengerProcess,0x10d030,0x50d030,FUN_0050d030,0.6490,12.30
0x45dc1b,`scalar_deleting_destructor',ScavengerProcess,0x41bae0,0x81bae0,FUN_0081bae0,0.6490,12.30
0x45dc1b,`scalar_deleting_destructor',ScavengerProcess,0x30270,0x430270,FUN_00430270,0.6490,12.30
0x45dc1b,`scalar_deleting_destructor',ScavengerProcess,0x8e920,0x48e920,FUN_0048e920,0.6490,12.30
0x518213,ScheduleGlue_Get_New_Patrol_Coords,Global,0x2a5b70,0x6a5b70,FUN_006a5b70,0.5586,96.33
0x516dc6,ScheduleGlue_Request_Escort_Goal,Global,0x290150,0x690150,FUN_00690150,0.8075,15.03
0x516dc6,ScheduleGlue_Request_Escort_Goal,Global,0x2a3840,0x6a3840,FUN_006a3840,0.8075,15.03
0x516dc6,ScheduleGlue_Request_Escort_Goal,Global,0x2a6270,0x6a6270,FUN_006a6270,0.8075,15.03
0x516dc6,ScheduleGlue_Request_Escort_Goal,Global,0x2a62b0,0x6a62b0,FUN_006a62b0,0.8075,15.03
0x516de7,ScheduleGlue_Retract_Escort_Goal_Request,Global,0x290150,0x690150,FUN_00690150,0.8075,15.03
0x516de7,ScheduleGlue_Retract_Escort_Goal_Request,Global,0x2a3840,0x6a3840,FUN_006a3840,0.8075,15.03
0x516de7,ScheduleGlue_Retract_Escort_Goal_Request,Global,0x2a6270,0x6a6270,FUN_006a6270,0.8075,15.03
0x516de7,ScheduleGlue_Retract_Escort_Goal_Request,Global,0x2a62b0,0x6a62b0,FUN_006a62b0,0.8075,15.03
0x51736e,ScheduleGlue_Translate_Pos_To_Tiles,Global,0x2a09e0,0x6a09e0,FUN_006a09e0,1.0000,21.21
0x516b51,Schedule_Distance_From_Squad_To_Goal,Global,0x2a4f60,0x6a4f60,FUN_006a4f60,0.7841,27.88
0x51b6c2,Add_Goal,Scheduler,0x2a8520,0x6a8520,FUN_006a8520,1.0000,15.36
0x51b6c2,Add_Goal,Scheduler,0x439dc7,0x839dc7,FUN_00839dc7,0.6811,8.92
0x51b228,Check_Fully_Done,Scheduler,0x2a78c0,0x6a78c0,FUN_006a78c0,0.7509,22.30
0x51b765,Clean_Up,Scheduler,0x2a7f10,0x6a7f10,FUN_006a7f10,0.6562,122.66
0x51b0c3,Free_Undercommitted_Troops,Scheduler,0x2a7680,0x6a7680,FUN_006a7680,0.5509,78.29
0x51ad4c,Init_Precomputation,Scheduler,0x2a70b0,0x6a70b0,FUN_006a70b0,0.7674,42.24
0x51ad4c,Init_Precomputation,Scheduler,0x2a7900,0x6a7900,FUN_006a7900,0.5167,22.86
0x51ad4c,Init_Precomputation,Scheduler,0x2a6880,0x6a6880,FUN_006a6880,0.5080,18.14
0x51ab86,Init_Subscheduling,Scheduler,0x2a6da0,0x6a6da0,FUN_006a6da0,0.5873,113.35
0x51b241,Match_Resources,Scheduler,0x2a7900,0x6a7900,FUN_006a7900,0.5916,25.76
0x51b241,Match_Resources,Scheduler,0x2a70b0,0x6a70b0,FUN_006a70b0,0.5155,20.96
