legacy_name,legacy_namespace,legacy_entry_va,legacy_entry_rva,legacy_signature,redux_current_name,redux_entry_va,redux_entry_rva,redux_signature,score,next_score,margin,confidence,methods,redux_static_prologue,legacy_body_size,redux_body_size,shared_strings,shared_constants,string_score,constant_score,identifier_score,shingle_score,body_size_score,text_size_score,legacy_decomp,redux_decomp,bsim_agreement,combined_confidence,bsim_redux_rva,bsim_redux_va,bsim_target_name,bsim_similarity,bsim_significance,bsim_rank2_rva,bsim_rank2_similarity,bsim_target_fanin
Build,TurretTankClass,0x004b6b18,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,WalkerClass,0x004b8bd8,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,WeaponPowerupClass,0x004b94e7,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,WingmanClass,0x004b968e,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
OverView_SetObject,Global,0x004d3658,,,FUN_00479f30,,0x79f30,,0.6777,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x79f30,0x479f30,FUN_00479f30,0.6777,11.73,0x183d90,0.6777,0
Build,AnchorRocketClass,0x00529cb2,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,BeamClass,0x0052a18f,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,BeamGunClass,0x0052ac71,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,BoltClass,0x0052aed2,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,BounceBombClass,0x0052b666,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,BulletClass,0x0052c320,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,CannonClass,0x0052c75a,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,ChargeGunClass,0x0052ccb8,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,DayWreckerClass,0x0052d595,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,DispenserClass,0x0052d9f3,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,ExplosionClass,0x0052e7ee,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,FlamePuffClass,0x0052f8a7,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,FlareMineClass,0x0052fd73,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,GrenadeClass,0x0052ffe5,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,GroundBlastClass,0x005301f4,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,ImageLauncherClass,0x005302fb,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,ImageMissileClass,0x005305d5,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,ImageRefractClass,0x00530759,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,LauncherClass,0x00530f05,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,MachineGunClass,0x0053151a,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,MagnetMineClass,0x005317c3,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,MineClass,0x00531e90,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,MissileClass,0x00532334,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,MortarClass,0x005325b9,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,ObjectLobberClass,0x00532bd4,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,OrdnanceClass,0x00534dd3,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,PlanarExplosionClass,0x00535f3a,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,PopperClass,0x0053669f,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,PopperGunClass,0x00536a13,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,ProximityMineClass,0x00536d93,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,QuakeBlastClass,0x005372c3,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,RadarDamperClass,0x005373d5,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,RadarLauncherClass,0x0053753e,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,RemoteDetonatorClass,0x00537b02,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,RocketClass,0x00538546,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,SeismicWaveClass,0x00538cc8,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,ShockBlastClass,0x0053997e,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,SniperGunClass,0x00539b32,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,SniperShellClass,0x00539ccd,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,SpecialItemClass,0x0053a314,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,SprayBuildingClass,0x0053a737,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,SprayBombClass,0x0053ab77,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,LeaderRoundClass,0x0053b386,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,TargetingGunClass,0x0053ba6b,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,TeamSwitcherClass,0x0053bb9b,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,TerrainExposeClass,0x0053be9e,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,ThermalLauncherClass,0x0053c069,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,ThermalMissileClass,0x0053c63e,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,TorpedoClass,0x0053d6bd,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,TracerClass,0x0053db63,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,WeaponClass,0x0053e82b,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
Build,WeaponMineClass,0x0053f871,,,FUN_007fe2a0,,0x3fe2a0,,0.5717,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x3fe2a0,0x7fe2a0,FUN_007fe2a0,0.5717,11.73,0x43d8ce,0.5218,0
checknext,Global,0x005c3523,,,FUN_00839aba,,0x439aba,,0.6983,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x439aba,0x839aba,FUN_00839aba,0.6983,11.73,0x43b57b,0.5041,1
PersonProcess,PersonProcess,0x00457216,,,FUN_005d5b10,,0x1d5b10,,0.6373,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x1d5b10,0x5d5b10,FUN_005d5b10,0.6373,11.69,0x1f6a70,0.6272,0
FriendP,GameObject,0x00496c40,,,FUN_0062dfe0,,0x22dfe0,,0.5650,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x22dfe0,0x62dfe0,FUN_0062dfe0,0.5650,11.69,0x3d170,0.5650,0
EnemyP,GameObject,0x00496c6a,,,FUN_0062dfe0,,0x22dfe0,,0.5650,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x22dfe0,0x62dfe0,FUN_0062dfe0,0.5650,11.69,0x3d170,0.5650,0
PostLoad,ArmoryProcess,0x0040c7e9,,,FUN_00473e20,,0x73e20,,0.5591,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x73e20,0x473e20,FUN_00473e20,0.5591,11.68,0xdce20,0.5344,0
PostLoad,RecyclerProcess,0x00458c58,,,FUN_00473e20,,0x73e20,,0.5591,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x73e20,0x473e20,FUN_00473e20,0.5591,11.68,0xdce20,0.5344,0
StartSteam,Geizer,0x0049a426,,,FUN_005b1d60,,0x1b1d60,,0.7114,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x1b1d60,0x5b1d60,FUN_005b1d60,0.7114,11.68,0x1bd010,0.5931,0
Release,AiPath,0x00403c70,,,FUN_00773c10,,0x373c10,,0.6465,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x373c10,0x773c10,FUN_00773c10,0.6465,11.66,0x43c3b1,0.6208,0
pop_back,"std::deque<BASE_STRUCT,std::allocator<BASE_STRUCT>_>",0x0048b445,,,FUN_00472420,,0x72420,,0.5123,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x72420,0x472420,FUN_00472420,0.5123,11.64,,,1
GetMaxPlayers,MapList,0x005520d1,,,FUN_0046faf0,,0x6faf0,,0.5421,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x6faf0,0x46faf0,FUN_0046faf0,0.5421,11.64,,,0
GetCurrentIndex,OptionBox,0x0056f5b9,,,FUN_0082b7d7,,0x42b7d7,,0.6875,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.6875,11.64,0x20fd0,0.5207,1
EnoughAmmo,TargetingGun,0x0053b432,,,FUN_00492ce0,,0x92ce0,,0.5482,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x92ce0,0x492ce0,FUN_00492ce0,0.5482,11.63,0x9b7f0,0.5008,0
capacity,"std::vector<PathPoint,std::allocator<PathPoint>_>",0x0044f560,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<Strip_*,std::allocator<Strip_*>_>",0x0044f590,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<Scrap_*,std::allocator<Scrap_*>_>",0x0045e26e,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<AnimSprite_*,std::allocator<AnimSprite_*>_>",0x0047c1e4,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<Attachment_*,std::allocator<Attachment_*>_>",0x0047f44f,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<Craft_*,std::allocator<Craft_*>_>",0x0048680b,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<DistributedObject_*,std::allocator<DistributedObject_*>_>",0x0048a34f,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,unsigned_long,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,unsigned_long>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,unsigned_long,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,unsigned_long>_>,0>_>::_List_position>_>",0x0048aa5a,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,float,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,float>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,float,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,float>_>,0>_>::_List_position>_>",0x0048aa6d,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<GameFeature_*,std::allocator<GameFeature_*>_>",0x00491bc9,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<GameObject_*,std::allocator<GameObject_*>_>",0x0049696a,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<GameObjectClass_*,std::allocator<GameObjectClass_*>_>",0x0049923f,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<Geizer_*,std::allocator<Geizer_*>_>",0x0049a469,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,ParameterDB::FileData_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,ParameterDB::FileData_*>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,ParameterDB::FileData_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,ParameterDB::FileData_*>_>,0>_>::_List_position>_>",0x004a0a3b,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>,0>_>::_List_position>_>",0x004a0a4e,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>_>,0>_>::_List_position,std::allocator<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>_>,0>_>::_List_position>_>",0x004a0aa1,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<PowerPlant_*,std::allocator<PowerPlant_*>_>",0x004a8005,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<Scanner_*,std::allocator<Scanner_*>_>",0x004ada6c,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<ScorePlayer_*,std::allocator<ScorePlayer_*>_>",0x004e3edc,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<SpawnPoint_*,std::allocator<SpawnPoint_*>_>",0x004e61b2,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<ObjectClassInfo_*,std::allocator<ObjectClassInfo_*>_>",0x00516e8e,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<GridPoint,std::allocator<GridPoint>_>",0x00516efa,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<ExplosionClass_*,std::allocator<ExplosionClass_*>_>",0x0052e87d,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
capacity,"std::vector<OrdnanceClass_*,std::allocator<OrdnanceClass_*>_>",0x00534eb6,,,FUN_0082b7d7,,0x42b7d7,,0.5893,,,,bsim,,,,,,,,,,,,,,bsim_only,low,0x42b7d7,0x82b7d7,FUN_0082b7d7,0.5893,11.62,0x42c8f6,0.5781,1
