entry_va,entry_rva,name,legacy_name,pdb_advisory_name,name_source,legacy_namespace,confidence,score,margin,methods,signature,legacy_signature,legacy_entry_rva,shared_strings,redux_decomp,legacy_decomp
5087408,893104,FUN_004da0b0,GameObject,,legacy_transfer,GameObject,low,0.4651,0.4651,shared_strings;same_string_set;shared_constants,undefined FUN_004da0b0(void),"GameObject * __thiscall GameObject(GameObject * this, _OBJ76 * param_1, GameObjectClass * param_2)",0x000988aa,Object \'%.8s\' slot #%d: couldn\'t add weapon \'%.8s\' to hardpoint \'%s\' | Object \'%.8s\' slot #%d: no hardpoint named \'%s\',reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_004da0b0-004da0b0.c,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0049\004988aa_GameObject_GameObject.c
5090048,895744,FUN_004dab00,,,,,,,,,undefined FUN_004dab00(void),,,,,
5090096,895792,FUN_004dab30,,,,,,,,,undefined FUN_004dab30(void),,,,,
5090144,895840,FUN_004dab60,,,,,,,,,undefined FUN_004dab60(void),,,,,
5090720,896416,FUN_004dada0,,,,,,,,,undefined FUN_004dada0(void),,,,,
5090928,896624,FUN_004dae70,,,,,,,,,undefined FUN_004dae70(void),,,,,
5091584,897280,FUN_004db100,,,,,,,,,undefined FUN_004db100(void),,,,,
5092528,898224,FUN_004db4b0,,?erase@?$_Tree@V?$_Tmap_traits@IV?$vector@EV?$allocator@E@std@@@std@@U?$less@I@2@V?$allocator@U?$pair@$$CBIV?$vector@EV?$allocator@E@std@@@std@@@std@@@2@$0A@@std@@@std@@QAEIABI@Z,pdb_advisory_rva,,,,,,undefined FUN_004db4b0(void),,,,,
5092592,898288,FUN_004db4f0,,,,,,,,,undefined FUN_004db4f0(void),,,,,
5092624,898320,FUN_004db510,,,,,,,,,undefined FUN_004db510(void),,,,,
5092704,898400,FUN_004db560,,?erase@?$_Tree@V?$_Tmap_traits@VCSteamID@@PAVNetPlayer@@U?$less@VCSteamID@@@std@@V?$allocator@U?$pair@$$CBVCSteamID@@PAVNetPlayer@@@std@@@4@$0A@@std@@@std@@QAE?AV?$_Tree_iterator@V?$_Tree_val@U?$_Tree_simple_types@U?$pair@$$CBVCSteamID@@PAVNetPlayer@@@std@@@std@@@std@@@2@V?$_Tree_const_iterator@V?$_Tree_val@U?$_Tree_simple_types@U?$pair@$$CBVCSteamID@@PAVNetPlayer@@@std@@@std@@@std@@@2@0@Z,pdb_advisory_rva,,,,,,undefined FUN_004db560(void),,,,,
5092784,898480,FUN_004db5b0,,,,,,,,,undefined FUN_004db5b0(void),,,,,
5092864,898560,FUN_004db600,,,,,,,,,undefined FUN_004db600(void),,,,,
5092944,898640,FUN_004db650,,,,,,,,,undefined FUN_004db650(void),,,,,
5093248,898944,FUN_004db780,,,,,,,,,undefined FUN_004db780(void),,,,,
5093376,899072,FUN_004db800,,,,,,,,,undefined FUN_004db800(void),,,,,
5093648,899344,FUN_004db910,,,,,,,,,undefined FUN_004db910(void),,,,,
5093680,899376,FUN_004db930,,,,,,,,,undefined FUN_004db930(void),,,,,
5093984,899680,FUN_004dba60,,,,,,,,,undefined FUN_004dba60(void),,,,,
5094128,899824,FUN_004dbaf0,,,,,,,,,undefined FUN_004dbaf0(void),,,,,
5094208,899904,FUN_004dbb40,,?_Eqrange@?$_Tree@V?$_Tmap_traits@VCSteamID@@PAVNetPlayer@@U?$less@VCSteamID@@@std@@V?$allocator@U?$pair@$$CBVCSteamID@@PAVNetPlayer@@@std@@@4@$0A@@std@@@std@@IAE?AU?$pair@V?$_Tree_iterator@V?$_Tree_val@U?$_Tree_simple_types@U?$pair@$$CBVCSteamID@@PAVNetPlayer@@@std@@@std@@@std@@@std@@V12@@2@ABVCSteamID@@@Z,pdb_advisory_rva,,,,,,undefined FUN_004dbb40(void),,,,,
5094400,900096,FUN_004dbc00,,,,,,,,,undefined FUN_004dbc00(void),,,,,
5094528,900224,FUN_004dbc80,,,,,,,,,undefined FUN_004dbc80(void),,,,,
5094624,900320,FUN_004dbce0,,,,,,,,,undefined FUN_004dbce0(void),,,,,
5094752,900448,FUN_004dbd60,,,,,,,,,undefined FUN_004dbd60(void),,,,,
5095024,900720,FUN_004dbe70,,,,,,,,,undefined FUN_004dbe70(void),,,,,
5095312,901008,FUN_004dbf90,,,,,,,,,undefined FUN_004dbf90(void),,,,,
5095440,901136,FUN_004dc010,,,,,,,,,undefined FUN_004dc010(void),,,,,
5095472,901168,FUN_004dc030,,,,,,,,,undefined FUN_004dc030(void),,,,,
5095632,901328,FUN_004dc0d0,,,,,,,,,undefined FUN_004dc0d0(void),,,,,
5095728,901424,FUN_004dc130,,,,,,,,,undefined FUN_004dc130(void),,,,,
5096128,901824,FUN_004dc2c0,,?_Rrotate@?$_Tree@V?$_Tmap_traits@VCSteamID@@PAVNetPlayer@@U?$less@VCSteamID@@@std@@V?$allocator@U?$pair@$$CBVCSteamID@@PAVNetPlayer@@@std@@@4@$0A@@std@@@std@@IAEXPAU?$_Tree_node@U?$pair@$$CBVCSteamID@@PAVNetPlayer@@@std@@PAX@2@@Z,pdb_advisory_rva,,,,,,undefined FUN_004dc2c0(void),,,,,
5096176,901872,FUN_004dc2f0,,,,,,,,,undefined FUN_004dc2f0(void),,,,,
5097232,902928,FUN_004dc710,,,,,,,,,undefined FUN_004dc710(void),,,,,
5098640,904336,FUN_004dcc90,,,,,,,,,undefined FUN_004dcc90(void),,,,,
5099040,904736,FUN_004dce20,,,,,,,,,undefined FUN_004dce20(void),,,,,
5099120,904816,FUN_004dce70,,,,,,,,,undefined FUN_004dce70(void),,,,,
5099968,905664,FUN_004dd1c0,,,,,,,,,undefined FUN_004dd1c0(void),,,,,
5100400,906096,FUN_004dd370,,,,,,,,,undefined FUN_004dd370(void),,,,,
5103888,909584,FUN_004de110,,,,,,,,,undefined FUN_004de110(void),,,,,
5106096,911792,FUN_004de9b0,,,,,,,,,undefined FUN_004de9b0(void),,,,,
5106128,911824,FUN_004de9d0,,,,,,,,,undefined FUN_004de9d0(void),,,,,
5106336,912032,FUN_004deaa0,,,,,,,,,undefined FUN_004deaa0(void),,,,,
5106384,912080,FUN_004dead0,,,,,,,,,undefined FUN_004dead0(void),,,,,
5106656,912352,FUN_004debe0,,,,,,,,,undefined FUN_004debe0(void),,,,,
5107392,913088,FUN_004deec0,,,,,,,,,undefined FUN_004deec0(void),,,,,
5108592,914288,FUN_004df370,,,,,,,,,undefined FUN_004df370(void),,,,,
5108656,914352,FUN_004df3b0,,,,,,,,,undefined FUN_004df3b0(void),,,,,
5109680,915376,FUN_004df7b0,,,,,,,,,undefined FUN_004df7b0(void),,,,,
5109744,915440,FUN_004df7f0,,?PostLoad@UnitProcess@@UAE_NXZ,pdb_advisory_rva,,,,,,undefined FUN_004df7f0(void),,,,,
5110064,915760,FUN_004df930,,,,,,,,,undefined FUN_004df930(void),,,,,
5110128,915824,FUN_004df970,,,,,,,,,undefined FUN_004df970(void),,,,,
5110192,915888,FUN_004df9b0,,,,,,,,,undefined FUN_004df9b0(void),,,,,
5110304,916000,FUN_004dfa20,,,,,,,,,undefined FUN_004dfa20(void),,,,,
5110480,916176,FUN_004dfad0,,,,,,,,,undefined FUN_004dfad0(void),,,,,
5110704,916400,FUN_004dfbb0,,,,,,,,,undefined FUN_004dfbb0(void),,,,,
5110768,916464,FUN_004dfbf0,,,,,,,,,undefined FUN_004dfbf0(void),,,,,
5111152,916848,FUN_004dfd70,,,,,,,,,undefined FUN_004dfd70(void),,,,,
5111280,916976,FUN_004dfdf0,,,,,,,,,undefined FUN_004dfdf0(void),,,,,
5111344,917040,FUN_004dfe30,,,,,,,,,undefined FUN_004dfe30(void),,,,,
5111408,917104,FUN_004dfe70,,?DoSubTask@OffensiveProcess@@MAE_NXZ,pdb_advisory_rva,,,,,,undefined FUN_004dfe70(void),,,,,
5111424,917120,FUN_004dfe80,,,,,,,,,undefined FUN_004dfe80(void),,,,,
5111664,917360,FUN_004dff70,,,,,,,,,undefined FUN_004dff70(void),,,,,
5111840,917536,FUN_004e0020,,,,,,,,,undefined FUN_004e0020(void),,,,,
5111872,917568,FUN_004e0040,,,,,,,,,undefined FUN_004e0040(void),,,,,
5112016,917712,FID_conflict:_Immortalize<class_std::_Generic_error_category>,,,,,,,,,undefined FID_conflict:_Immortalize<class_std::_Generic_error_category>(void),,,,,
5112144,917840,FUN_004e0150,,?WaitVsAttack@OffensiveProcess@@IAE_NXZ,pdb_advisory_rva,,,,,,undefined FUN_004e0150(void),,,,,
5112208,917904,FUN_004e0190,,,,,,,,,undefined FUN_004e0190(void),,,,,
5112864,918560,FUN_004e0420,,,,,,,,,undefined FUN_004e0420(void),,,,,
5112912,918608,FUN_004e0450,,,,,,,,,undefined FUN_004e0450(void),,,,,
5115680,921376,FUN_004e0f20,,,,,,,,,undefined FUN_004e0f20(void),,,,,
5115760,921456,FUN_004e0f70,Find,,legacy_transfer,GameObjectClass,low,0.4894,0.4894,shared_strings;same_string_set,undefined FUN_004e0f70(void),GameObjectClass * __cdecl Find(long64 param_1),0x000998f6,"%.8s.odf | GameObject ""%s"" not found\n | GameObject ""%s"" uses unknown class label ""%s""\n",reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_004e0f70-004e0f70.c,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0049\004998f6_GameObjectClass_Find.c
5116304,922000,FUN_004e1190,,,,,,,,,undefined FUN_004e1190(void),,,,,
5117856,923552,FUN_004e17a0,,,,,,,,,undefined FUN_004e17a0(void),,,,,
5118752,924448,FUN_004e1b20,,,,,,,,,undefined FUN_004e1b20(void),,,,,
5118768,924464,FUN_004e1b30,,,,,,,,,undefined FUN_004e1b30(void),,,,,
5118864,924560,FUN_004e1b90,,,,,,,,,undefined FUN_004e1b90(void),,,,,
5118992,924688,FUN_004e1c10,,,,,,,,,undefined FUN_004e1c10(void),,,,,
5119072,924768,FUN_004e1c60,,,,,,,,,undefined FUN_004e1c60(void),,,,,
5119088,924784,FUN_004e1c70,,,,,,,,,undefined FUN_004e1c70(void),,,,,
5119136,924832,FUN_004e1ca0,,,,,,,,,undefined FUN_004e1ca0(void),,,,,
5119168,924864,FUN_004e1cc0,,,,,,,,,undefined FUN_004e1cc0(void),,,,,
5119216,924912,FUN_004e1cf0,,,,,,,,,undefined FUN_004e1cf0(void),,,,,
5119328,925024,FUN_004e1d60,,,,,,,,,undefined FUN_004e1d60(void),,,,,
5119376,925072,FUN_004e1d90,,,,,,,,,undefined FUN_004e1d90(void),,,,,
5120224,925920,FUN_004e20e0,,,,,,,,,undefined FUN_004e20e0(void),,,,,
5120384,926080,FUN_004e2180,,,,,,,,,undefined FUN_004e2180(void),,,,,
5120512,926208,FUN_004e2200,,,,,,,,,undefined FUN_004e2200(void),,,,,
5120528,926224,FUN_004e2210,,,,,,,,,undefined FUN_004e2210(void),,,,,
5120560,926256,FUN_004e2230,,,,,,,,,undefined FUN_004e2230(void),,,,,
5120608,926304,FUN_004e2260,,?erase@?$_Tree@V?$_Tmap_traits@U?$pair@VCSteamID@@G@std@@PAVOrdnance@@U?$less@U?$pair@VCSteamID@@G@std@@@2@V?$allocator@U?$pair@$$CBU?$pair@VCSteamID@@G@std@@PAVOrdnance@@@std@@@2@$0A@@std@@@std@@QAE?AV?$_Tree_iterator@V?$_Tree_val@U?$_Tree_simple_types@U?$pair@$$CBU?$pair@VCSteamID@@G@std@@PAVOrdnance@@@std@@@std@@@std@@@2@V?$_Tree_const_iterator@V?$_Tree_val@U?$_Tree_simple_types@U?$pair@$$CBU?$pair@VCSteamID@@G@std@@PAVOrdnance@@@std@@@std@@@std@@@2@0@Z,pdb_advisory_rva,,,,,,undefined FUN_004e2260(void),,,,,
5120640,926336,FUN_004e2280,,,,,,,,,undefined FUN_004e2280(void),,,,,
5120672,926368,FUN_004e22a0,,,,,,,,,undefined FUN_004e22a0(void),,,,,
5120800,926496,FUN_004e2320,,,,,,,,,undefined FUN_004e2320(void),,,,,
5120816,926512,FUN_004e2330,,?clear@?$list@PAVOrdnance@@V?$allocator@PAVOrdnance@@@std@@@std@@QAEXXZ,pdb_advisory_rva,,,,,,undefined FUN_004e2330(void),,,,,
5120848,926544,FUN_004e2350,,,,,,,,,undefined FUN_004e2350(void),,,,,
5120976,926672,FUN_004e23d0,,,,,,,,,undefined FUN_004e23d0(void),,,,,
5120992,926688,FUN_004e23e0,,,,,,,,,undefined FUN_004e23e0(void),,,,,
5121056,926752,FUN_004e2420,,,,,,,,,undefined FUN_004e2420(void),,,,,
5121168,926864,FUN_004e2490,,,,,,,,,undefined FUN_004e2490(void),,,,,
5121328,927024,FUN_004e2530,,,,,,,,,undefined FUN_004e2530(void),,,,,
5122160,927856,FUN_004e2870,,,,,,,,,undefined FUN_004e2870(void),,,,,
5122176,927872,FUN_004e2880,,,,,,,,,undefined FUN_004e2880(void),,,,,
5123024,928720,FUN_004e2bd0,,,,,,,,,undefined FUN_004e2bd0(void),,,,,
5123072,928768,FUN_004e2c00,,,,,,,,,undefined FUN_004e2c00(void),,,,,
5123296,928992,FUN_004e2ce0,,,,,,,,,undefined FUN_004e2ce0(void),,,,,
5123472,929168,FUN_004e2d90,,,,,,,,,undefined FUN_004e2d90(void),,,,,
5123616,929312,FUN_004e2e20,,,,,,,,,undefined FUN_004e2e20(void),,,,,
5123648,929344,FUN_004e2e40,,,,,,,,,undefined FUN_004e2e40(void),,,,,
5123680,929376,FUN_004e2e60,,,,,,,,,undefined FUN_004e2e60(void),,,,,
5123744,929440,FUN_004e2ea0,,,,,,,,,undefined FUN_004e2ea0(void),,,,,
5123776,929472,FUN_004e2ec0,GeizerClass,,legacy_transfer,GeizerClass,low,0.4145,0.4145,shared_strings;same_string_set,undefined FUN_004e2ec0(void),GeizerClass * __thiscall GeizerClass(GeizerClass * this),0x0009affc,geyser,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_004e2ec0-004e2ec0.c,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0049\0049affc_GeizerClass_GeizerClass.c
5123840,929536,FUN_004e2f00,,,,,,,,,undefined FUN_004e2f00(void),,,,,
5123888,929584,FUN_004e2f30,,,,,,,,,undefined FUN_004e2f30(void),,,,,
5124064,929760,FUN_004e2fe0,,,,,,,,,undefined FUN_004e2fe0(void),,,,,
5124096,929792,CreateVirtualProcessor,,,,,,,,,undefined CreateVirtualProcessor(void),,,,,
5124240,929936,FUN_004e3090,,,,,,,,,undefined FUN_004e3090(void),,,,,
5124384,930080,FUN_004e3120,,,,,,,,,undefined FUN_004e3120(void),,,,,
5124512,930208,FUN_004e31a0,,,,,,,,,undefined FUN_004e31a0(void),,,,,
5124624,930320,FUN_004e3210,,,,,,,,,undefined FUN_004e3210(void),,,,,
5124640,930336,FUN_004e3220,,,,,,,,,undefined FUN_004e3220(void),,,,,
5124688,930384,FUN_004e3250,,,,,,,,,undefined FUN_004e3250(void),,,,,
5124752,930448,FUN_004e3290,GeoCache_AddRep,,legacy_transfer,Global,medium,0.5280,0.5280,shared_strings;same_string_set;shared_constants,undefined FUN_004e3290(void),"int __cdecl GeoCache_AddRep(_OBJ76 * param_1, char * param_2, long param_3, long param_4)",0x0009bfc9,"Missing geometry ""%.8s""\n | null",reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_004e3290-004e3290.c,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0049\0049bfc9_GeoCache_AddRep.c
5125168,930864,FUN_004e3430,,,,,,,,,undefined FUN_004e3430(void),,,,,
5125392,931088,FUN_004e3510,,,,,,,,,undefined FUN_004e3510(void),,,,,
5125536,931232,FUN_004e35a0,,,,,,,,,undefined FUN_004e35a0(void),,,,,
5125664,931360,FUN_004e3620,,,,,,,,,undefined FUN_004e3620(void),,,,,
5125872,931568,FUN_004e36f0,,,,,,,,,undefined FUN_004e36f0(void),,,,,
5125968,931664,FUN_004e3750,,,,,,,,,undefined FUN_004e3750(void),,,,,
5126160,931856,FUN_004e3810,,,,,,,,,undefined FUN_004e3810(void),,,,,
5126544,932240,FUN_004e3990,,?Init@OverView@@UAEXXZ,pdb_advisory_rva,,,,,,undefined FUN_004e3990(void),,,,,
5126576,932272,FUN_004e39b0,,,,,,,,,undefined FUN_004e39b0(void),,,,,
5129952,935648,FUN_004e46e0,,,,,,,,,undefined FUN_004e46e0(void),,,,,
5130032,935728,FUN_004e4730,,?SetObject@OverView@@QAEXPAVGameObject@@@Z,pdb_advisory_rva,,,,,,undefined FUN_004e4730(void),,,,,
5130064,935760,FUN_004e4750,,,,,,,,,undefined FUN_004e4750(void),,,,,
5130320,936016,FUN_004e4850,,,,,,,,,undefined FUN_004e4850(void),,,,,
5130448,936144,FUN_004e48d0,,,,,,,,,undefined FUN_004e48d0(void),,,,,
5130464,936160,FUN_004e48e0,,,,,,,,,undefined FUN_004e48e0(void),,,,,
5130672,936368,FUN_004e49b0,,,,,,,,,undefined FUN_004e49b0(void),,,,,
5130832,936528,FUN_004e4a50,,,,,,,,,undefined FUN_004e4a50(void),,,,,
5130976,936672,FUN_004e4ae0,,,,,,,,,undefined FUN_004e4ae0(void),,,,,
5131008,936704,FUN_004e4b00,Save,,legacy_transfer,GotoGeyser,low,0.4462,0.4462,shared_strings;same_string_set,undefined FUN_004e4b00(void),"bool __thiscall Save(GotoGeyser * this, _iobuf * param_1)",0x0001326d,oneGeyser,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_004e4b00-004e4b00.c,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0041\0041326d_GotoGeyser_Save.c
5131152,936848,FUN_004e4b90,,?PostRun@ParameterDBFeature@@UAEXXZ,pdb_advisory_rva,,,,,,undefined FUN_004e4b90(void),,,,,
5131376,937072,FUN_004e4c70,,,,,,,,,undefined FUN_004e4c70(void),,,,,
5132912,938608,FUN_004e5270,,,,,,,,,undefined FUN_004e5270(void),,,,,
5133008,938704,FUN_004e52d0,,,,,,,,,undefined FUN_004e52d0(void),,,,,
5133040,938736,FUN_004e52f0,,,,,,,,,undefined FUN_004e52f0(void),,,,,
5133072,938768,FUN_004e5310,,,,,,,,,undefined FUN_004e5310(void),,,,,
5133200,938896,FUN_004e5390,,,,,,,,,undefined FUN_004e5390(void),,,,,
5133216,938912,FUN_004e53a0,,,,,,,,,undefined FUN_004e53a0(void),,,,,
5133456,939152,FUN_004e5490,,,,,,,,,undefined FUN_004e5490(void),,,,,
5133504,939200,FUN_004e54c0,,,,,,,,,undefined FUN_004e54c0(void),,,,,
5134192,939888,FUN_004e5770,,,,,,,,,undefined FUN_004e5770(void),,,,,
5134544,940240,FUN_004e58d0,,,,,,,,,undefined FUN_004e58d0(void),,,,,
5134960,940656,FUN_004e5a70,,?Get@ParameterDB@@QBE_NIIPAPBVParticleSimulateClass@@PBV2@@Z,pdb_advisory_rva,,,,,,undefined FUN_004e5a70(void),,,,,
5135120,940816,FUN_004e5b10,,,,,,,,,undefined FUN_004e5b10(void),,,,,
5135520,941216,FUN_004e5ca0,,,,,,,,,undefined FUN_004e5ca0(void),,,,,
5135600,941296,FUN_004e5cf0,,,,,,,,,undefined FUN_004e5cf0(void),,,,,
5136000,941696,FUN_004e5e80,,,,,,,,,undefined FUN_004e5e80(void),,,,,
5136928,942624,FUN_004e6220,,,,,,,,,undefined FUN_004e6220(void),,,,,
5137136,942832,FUN_004e62f0,,,,,,,,,undefined FUN_004e62f0(void),,,,,
5137248,942944,FUN_004e6360,,,,,,,,,undefined FUN_004e6360(void),,,,,
5137344,943040,FUN_004e63c0,,,,,,,,,undefined FUN_004e63c0(void),,,,,
5139296,944992,FUN_004e6b60,,,,,,,,,undefined FUN_004e6b60(void),,,,,
5139424,945120,FUN_004e6be0,,,,,,,,,undefined FUN_004e6be0(void),,,,,
5139440,945136,FUN_004e6bf0,,,,,,,,,undefined FUN_004e6bf0(void),,,,,
5139696,945392,FUN_004e6cf0,,,,,,,,,undefined FUN_004e6cf0(void),,,,,
5139904,945600,FUN_004e6dc0,,,,,,,,,undefined FUN_004e6dc0(void),,,,,
5140160,945856,FUN_004e6ec0,,,,,,,,,undefined FUN_004e6ec0(void),,,,,
5140240,945936,FUN_004e6f10,Save,,legacy_transfer,GoNear,low,0.4628,0.4628,shared_strings;same_string_set,undefined FUN_004e6f10(void),"bool __thiscall Save(GoNear * this, _iobuf * param_1)",0x00013a54,nearSq | nearTime | wasNear,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_004e6f10-004e6f10.c,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0041\00413a54_GoNear_Save.c
5140512,946208,FUN_004e7020,,,,,,,,,undefined FUN_004e7020(void),,,,,
5140816,946512,FUN_004e7150,,,,,,,,,undefined FUN_004e7150(void),,,,,
5141104,946800,FUN_004e7270,,,,,,,,,undefined FUN_004e7270(void),,,,,
5141136,946832,FUN_004e7290,,,,,,,,,undefined FUN_004e7290(void),,,,,
5141264,946960,FUN_004e7310,,,,,,,,,undefined FUN_004e7310(void),,,,,
5141280,946976,FUN_004e7320,,,,,,,,,undefined FUN_004e7320(void),,,,,
5141360,947056,FUN_004e7370,,,,,,,,,undefined FUN_004e7370(void),,,,,
5141456,947152,FUN_004e73d0,,,,,,,,,undefined FUN_004e73d0(void),,,,,
5141600,947296,FUN_004e7460,Save,,legacy_transfer,GoPoints,low,0.4474,0.4474,shared_strings;same_string_set,undefined FUN_004e7460(void),"bool __thiscall Save(GoPoints * this, _iobuf * param_1)",0x00013b1a,lastPlan,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_004e7460-004e7460.c,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0041\00413b1a_GoPoints_Save.c
5141744,947440,FUN_004e74f0,,,,,,,,,undefined FUN_004e74f0(void),,,,,
5142432,948128,FUN_004e77a0,,,,,,,,,undefined FUN_004e77a0(void),,,,,
5142560,948256,FUN_004e7820,,,,,,,,,undefined FUN_004e7820(void),,,,,
5142576,948272,FUN_004e7830,,,,,,,,,undefined FUN_004e7830(void),,,,,
5142672,948368,FUN_004e7890,,,,,,,,,undefined FUN_004e7890(void),,,,,
5143024,948720,FUN_004e79f0,,,,,,,,,undefined FUN_004e79f0(void),,,,,
5143152,948848,FUN_004e7a70,,,,,,,,,undefined FUN_004e7a70(void),,,,,
5143168,948864,FUN_004e7a80,,,,,,,,,undefined FUN_004e7a80(void),,,,,
5143232,948928,FUN_004e7ac0,,,,,,,,,undefined FUN_004e7ac0(void),,,,,
5143696,949392,FUN_004e7c90,,,,,,,,,undefined FUN_004e7c90(void),,,,,
5143744,949440,FUN_004e7cc0,,,,,,,,,undefined FUN_004e7cc0(void),,,,,
5143792,949488,FUN_004e7cf0,,,,,,,,,undefined FUN_004e7cf0(void),,,,,
5143824,949520,FUN_004e7d10,,,,,,,,,undefined FUN_004e7d10(void),,,,,
5143856,949552,FUN_004e7d30,,,,,,,,,undefined FUN_004e7d30(void),,,,,
5144080,949776,FUN_004e7e10,,,,,,,,,undefined FUN_004e7e10(void),,,,,
5144416,950112,FUN_004e7f60,GrenadeClass,,legacy_transfer,GrenadeClass,low,0.4665,0.4665,shared_strings;same_string_set;shared_constants,undefined FUN_004e7f60(void),GrenadeClass * __thiscall GrenadeClass(GrenadeClass * this),0x0012ff43,grenade,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_004e7f60-004e7f60.c,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0052\0052ff43_GrenadeClass_GrenadeClass.c
5144544,950240,FUN_004e7fe0,,,,,,,,,undefined FUN_004e7fe0(void),,,,,
5144592,950288,FUN_004e8010,,,,,,,,,undefined FUN_004e8010(void),,,,,
5144640,950336,FUN_004e8040,,,,,,,,,undefined FUN_004e8040(void),,,,,
5144672,950368,FUN_004e8060,,,,,,,,,undefined FUN_004e8060(void),,,,,
5144816,950512,FUN_004e80f0,,?Link@NodeNeighbor@@SAXPAUStrip@@0@Z,pdb_advisory_rva,,,,,,undefined FUN_004e80f0(void),,,,,
5144960,950656,FUN_004e8180,GroundBlastClass,,legacy_transfer,GroundBlastClass,low,0.4220,0.4220,shared_strings;same_string_set,undefined FUN_004e8180(void),GroundBlastClass * __thiscall GroundBlastClass(GroundBlastClass * this),0x0013002d,groundblast,reverse_engineering\workshop\global_decompile\bzr_gog_best_effort\ghidrecomp\results\bins\battlezone98redux.exe-6777ca\decomps\FUN_004e8180-004e8180.c,reverse_engineering\decompilation_from_1.5_exe-pdb\clean_pdb_c\functions\0053\0053002d_GroundBlastClass_GroundBlastClass.c
5145024,950720,FUN_004e81c0,,,,,,,,,undefined FUN_004e81c0(void),,,,,
5145072,950768,FUN_004e81f0,,,,,,,,,undefined FUN_004e81f0(void),,,,,
5145120,950816,FUN_004e8220,,,,,,,,,undefined FUN_004e8220(void),,,,,
5145152,950848,FUN_004e8240,,,,,,,,,undefined FUN_004e8240(void),,,,,
5145296,950992,FUN_004e82d0,,,,,,,,,undefined FUN_004e82d0(void),,,,,
5145424,951120,FUN_004e8350,,,,,,,,,undefined FUN_004e8350(void),,,,,
5145472,951168,FUN_004e8380,,,,,,,,,undefined FUN_004e8380(void),,,,,
5145520,951216,FUN_004e83b0,,,,,,,,,undefined FUN_004e83b0(void),,,,,
5145552,951248,FUN_004e83d0,,,,,,,,,undefined FUN_004e83d0(void),,,,,
5146160,951856,has_value,,,,,,,,,bool __thiscall has_value(_Order_node_base<enum_Concurrency::agent_status> * this),,,,,
5146208,951904,FUN_004e8660,,,,,,,,,undefined FUN_004e8660(void),,,,,
5146240,951936,FUN_004e8680,,,,,,,,,undefined FUN_004e8680(void),,,,,
5146288,951984,FUN_004e86b0,,,,,,,,,undefined FUN_004e86b0(void),,,,,
5146336,952032,FUN_004e86e0,,,,,,,,,undefined FUN_004e86e0(void),,,,,
5146384,952080,FUN_004e8710,,,,,,,,,undefined FUN_004e8710(void),,,,,
5146496,952192,FUN_004e8780,,,,,,,,,undefined FUN_004e8780(void),,,,,
5147312,953008,FUN_004e8ab0,,,,,,,,,undefined FUN_004e8ab0(void),,,,,
5147488,953184,FUN_004e8b60,,,,,,,,,undefined FUN_004e8b60(void),,,,,
5147536,953232,FUN_004e8b90,,,,,,,,,undefined FUN_004e8b90(void),,,,,
5147568,953264,FUN_004e8bb0,,,,,,,,,undefined FUN_004e8bb0(void),,,,,
5147696,953392,FUN_004e8c30,,,,,,,,,undefined FUN_004e8c30(void),,,,,
5147712,953408,FUN_004e8c40,,,,,,,,,undefined FUN_004e8c40(void),,,,,
5147744,953440,FUN_004e8c60,,,,,,,,,undefined FUN_004e8c60(void),,,,,
5147792,953488,FUN_004e8c90,,,,,,,,,undefined FUN_004e8c90(void),,,,,
5147824,953520,FUN_004e8cb0,,,,,,,,,undefined FUN_004e8cb0(void),,,,,
5147952,953648,FUN_004e8d30,,?MakePath@@YAXPAUStrip@@PAVPathPlan@@@Z,pdb_advisory_rva,,,,,,undefined FUN_004e8d30(void),,,,,
