name,kind,size
_Allocator_base<Craft_*>,struct,1
_Allocator_base<DisplayInterface_*>,struct,1
_Allocator_base<DisplayViewInfo_*>,struct,1
_Allocator_base<DistributedObject_*>,struct,1
_Allocator_base<ExplosionClass_*>,struct,1
_Allocator_base<Explosion_*>,struct,1
_Allocator_base<FollowGroup_*>,struct,1
_Allocator_base<FollowerInfo>,struct,1
_Allocator_base<GameFeature_*>,struct,1
_Allocator_base<GameObjectClass_*>,struct,1
_Allocator_base<GameObject_*>,struct,1
_Allocator_base<Geizer_*>,struct,1
_Allocator_base<GridPoint>,struct,1
_Allocator_base<ObjectClassInfo_*>,struct,1
_Allocator_base<OldNew_*>,struct,1
_Allocator_base<OrdnanceClass_*>,struct,1
_Allocator_base<Ordnance_*>,struct,1
_Allocator_base<PathPoint>,struct,1
_Allocator_base<Player_*>,struct,1
_Allocator_base<PortData_*>,struct,1
_Allocator_base<PowerPlant_*>,struct,1
_Allocator_base<RadarItem>,struct,1
_Allocator_base<RtimeClass_*>,struct,1
_Allocator_base<Scanner_*>,struct,1
_Allocator_base<ScorePlayer_*>,struct,1
_Allocator_base<Scrap_*>,struct,1
_Allocator_base<Server_*>,struct,1
_Allocator_base<Session_*>,struct,1
_Allocator_base<ShortPath::OpenList::OpenNode>,struct,1
_Allocator_base<SpawnPoint_*>,struct,1
_Allocator_base<Strip_*>,struct,1
_Allocator_base<WeaponClass_*>,struct,1
_Allocator_base<Weapon_*>,struct,1
_Allocator_base<char>,struct,1
_Allocator_base<std::_Aux_cont>,struct,1
"_Allocator_base<std::_List_nod<AOI_*,std::allocator<AOI_*>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<AOI_*,std::allocator<AOI_*>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<Addr_*,std::allocator<Addr_*>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<Addr_*,std::allocator<Addr_*>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<AdjustItem_*,std::allocator<AdjustItem_*>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<AdjustItem_*,std::allocator<AdjustItem_*>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<AiMissionClass_*,std::allocator<AiMissionClass_*>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<AiMissionClass_*,std::allocator<AiMissionClass_*>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<AiPath_*,std::allocator<AiPath_*>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<AiPath_*,std::allocator<AiPath_*>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<AiProcess_*,std::allocator<AiProcess_*>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<AiProcess_*,std::allocator<AiProcess_*>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<AiTask_*,std::allocator<AiTask_*>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<AiTask_*,std::allocator<AiTask_*>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<AttackGroup_*,std::allocator<AttackGroup_*>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<AttackGroup_*,std::allocator<AttackGroup_*>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<AttackerInfo,std::allocator<AttackerInfo>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<AttackerInfo,std::allocator<AttackerInfo>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<AudMsgInfo_*,std::allocator<AudMsgInfo_*>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<AudMsgInfo_*,std::allocator<AudMsgInfo_*>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<DisplayInterface_*,std::allocator<DisplayInterface_*>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<DisplayInterface_*,std::allocator<DisplayInterface_*>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<DisplayViewInfo_*,std::allocator<DisplayViewInfo_*>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<DisplayViewInfo_*,std::allocator<DisplayViewInfo_*>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<Explosion_*,std::allocator<Explosion_*>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<Explosion_*,std::allocator<Explosion_*>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<FollowGroup_*,std::allocator<FollowGroup_*>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<FollowGroup_*,std::allocator<FollowGroup_*>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<FollowerInfo,std::allocator<FollowerInfo>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<FollowerInfo,std::allocator<FollowerInfo>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<OldNew_*,std::allocator<OldNew_*>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<OldNew_*,std::allocator<OldNew_*>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<Ordnance_*,std::allocator<Ordnance_*>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<Ordnance_*,std::allocator<Ordnance_*>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<RtimeClass_*,std::allocator<RtimeClass_*>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<RtimeClass_*,std::allocator<RtimeClass_*>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<Weapon_*,std::allocator<Weapon_*>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<Weapon_*,std::allocator<Weapon_*>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<std::pair<unsigned_int_const_,ParameterDB::FileData_*>,std::allocator<std::pair<unsigned_int_const_,ParameterDB::FileData_*>_>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<std::pair<unsigned_int_const_,ParameterDB::FileData_*>,std::allocator<std::pair<unsigned_int_const_,ParameterDB::FileData_*>_>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<std::pair<unsigned_int_const_,char_const_*>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<std::pair<unsigned_int_const_,char_const_*>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>,std::allocator<std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>_>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>,std::allocator<std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>_>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<std::pair<unsigned_long_const_,float>,std::allocator<std::pair<unsigned_long_const_,float>_>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<std::pair<unsigned_long_const_,float>,std::allocator<std::pair<unsigned_long_const_,float>_>_>::_Node_*>",struct,1
"_Allocator_base<std::_List_nod<std::pair<unsigned_long_const_,unsigned_long>,std::allocator<std::pair<unsigned_long_const_,unsigned_long>_>_>::_Node>",struct,1
"_Allocator_base<std::_List_nod<std::pair<unsigned_long_const_,unsigned_long>,std::allocator<std::pair<unsigned_long_const_,unsigned_long>_>_>::_Node_*>",struct,1
"_Allocator_base<std::_Tree_nod<std::_Tmap_traits<GameObject_*,Area,std::less<GameObject_*>,std::allocator<std::pair<GameObject_*_const,Area>_>,0>_>::_Node>",struct,1
"_Allocator_base<std::_Tree_nod<std::_Tmap_traits<GameObject_*,Area,std::less<GameObject_*>,std::allocator<std::pair<GameObject_*_const,Area>_>,0>_>::_Node_*>",struct,1
"_Allocator_base<std::_Tree_nod<std::_Tmap_traits<std::pair<unsigned_short,unsigned_short>,Ordnance_*,std::less<std::pair<unsigned_short,unsigned_short>_>,std::allocator<std::pair<std::pair<unsigned_short,unsigned_short>_const_,Ordnance_*>_>,0>_>::_Node>",struct,1
"_Allocator_base<std::_Tree_nod<std::_Tmap_traits<std::pair<unsigned_short,unsigned_short>,Ordnance_*,std::less<std::pair<unsigned_short,unsigned_short>_>,std::allocator<std::pair<std::pair<unsigned_short,unsigned_short>_const_,Ordnance_*>_>,0>_>::_Node_*>",struct,1
"_Allocator_base<std::_Tree_nod<std::_Tmap_traits<unsigned_long,DistributedObject_*,std::less<unsigned_long>,std::allocator<std::pair<unsigned_long_const_,DistributedObject_*>_>,0>_>::_Node>",struct,1
"_Allocator_base<std::_Tree_nod<std::_Tmap_traits<unsigned_long,DistributedObject_*,std::less<unsigned_long>,std::allocator<std::pair<unsigned_long_const_,DistributedObject_*>_>,0>_>::_Node_*>",struct,1
"_Allocator_base<std::_Tree_nod<std::_Tmap_traits<unsigned_short,NetPlayer_*,std::less<unsigned_short>,std::allocator<std::pair<unsigned_short_const_,NetPlayer_*>_>,0>_>::_Node>",struct,1
"_Allocator_base<std::_Tree_nod<std::_Tmap_traits<unsigned_short,NetPlayer_*,std::less<unsigned_short>,std::allocator<std::pair<unsigned_short_const_,NetPlayer_*>_>,0>_>::_Node_*>",struct,1
"_Allocator_base<std::_Tree_nod<std::_Tset_traits<ShortPath::OpenList::OpenNode,ShortPath::OpenList::OpenNodeLT,std::allocator<ShortPath::OpenList::OpenNode>,1>_>::_Node>",struct,1
"_Allocator_base<std::_Tree_nod<std::_Tset_traits<ShortPath::OpenList::OpenNode,ShortPath::OpenList::OpenNodeLT,std::allocator<ShortPath::OpenList::OpenNode>,1>_>::_Node_*>",struct,1
"_Allocator_base<std::pair<GameObject_*_const,Area>_>",struct,1
"_Allocator_base<std::pair<std::pair<unsigned_short,unsigned_short>_const_,Ordnance_*>_>",struct,1
"_Allocator_base<std::pair<unsigned_int_const_,ParameterDB::FileData_*>_>",struct,1
"_Allocator_base<std::pair<unsigned_int_const_,char_const_*>_>",struct,1
"_Allocator_base<std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>_>",struct,1
"_Allocator_base<std::pair<unsigned_long_const_,DistributedObject_*>_>",struct,1
"_Allocator_base<std::pair<unsigned_long_const_,float>_>",struct,1
"_Allocator_base<std::pair<unsigned_long_const_,unsigned_long>_>",struct,1
"_Allocator_base<std::pair<unsigned_short,unsigned_short>_>",struct,1
"_Allocator_base<std::pair<unsigned_short_const_,NetPlayer_*>_>",struct,1
"_Allocator_base<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,ParameterDB::FileData_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,ParameterDB::FileData_*>_>,0>_>::_List_position>",struct,1
"_Allocator_base<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>,0>_>::_List_position>",struct,1
"_Allocator_base<stdext::_Hash<stdext::_Hmap_traits<unsigned_int,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>_>,0>_>::_List_position>",struct,1
"_Allocator_base<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,float,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,float>_>,0>_>::_List_position>",struct,1
"_Allocator_base<stdext::_Hash<stdext::_Hmap_traits<unsigned_long,unsigned_long,stdext::hash_compare<unsigned_long,std::less<unsigned_long>_>,std::allocator<std::pair<unsigned_long_const_,unsigned_long>_>,0>_>::_List_position>",struct,1
_Allocator_base<unsigned_long>,struct,1
_Allocator_base<unsigned_short>,struct,1
_Allocator_base<wchar_t>,struct,1
_AppBarData,struct,36
_Aux_cont,struct,4
_BCRYPT_ALGORITHM_IDENTIFIER,struct,12
_BCRYPT_ALGORITHM_IDENTIFIER.conflict,struct,12
_BCRYPT_DH_KEY_BLOB,struct,8
_BCRYPT_DH_PARAMETER_HEADER,struct,12
_BCRYPT_DSA_KEY_BLOB,struct,52
_BCRYPT_DSA_PARAMETER_HEADER,struct,56
_BCRYPT_ECCKEY_BLOB,struct,8
_BCRYPT_INTERFACE_VERSION,struct,4
_BCRYPT_KEY_BLOB,struct,4
_BCRYPT_KEY_DATA_BLOB_HEADER,struct,12
_BCRYPT_OAEP_PADDING_INFO,struct,12
_BCRYPT_OID,struct,8
_BCRYPT_OID_LIST,struct,8
_BCRYPT_PKCS1_PADDING_INFO,struct,4
_BCRYPT_PROVIDER_NAME,struct,4
_BCRYPT_PROVIDER_NAME.conflict,struct,4
_BCRYPT_PSS_PADDING_INFO,struct,8
_BCRYPT_RSAKEY_BLOB,struct,24
_BCryptBuffer,struct,12
_BCryptBufferDesc,struct,12
_BIDI_DATA,struct,12
_BIDI_DATA.conflict,struct,12
_BIDI_REQUEST_CONTAINER,struct,32
_BIDI_REQUEST_DATA,struct,20
_BIDI_REQUEST_DATA.conflict,struct,20
_BIDI_RESPONSE_CONTAINER,struct,36
_BIDI_RESPONSE_DATA,struct,24
_BIDI_RESPONSE_DATA.conflict,struct,24
_BINARY_CONTAINER,struct,8
_BIN_COUNT,struct,24
_BIN_RANGE,struct,16
_BIN_RESULTS,struct,32
_BLENDFUNCTION,struct,4
_BYTE_BLOB,struct,8
_BYTE_SIZEDARR,struct,8
_BY_HANDLE_FILE_INFORMATION,struct,52
"_Bidit<AOI_*,int,AOI_*_const_*,AOI_*_const_&>",struct,4
"_Bidit<Addr_*,int,Addr_*_const_*,Addr_*_const_&>",struct,4
"_Bidit<AdjustItem_*,int,AdjustItem_*_const_*,AdjustItem_*_const_&>",struct,4
"_Bidit<AiMissionClass_*,int,AiMissionClass_*_const_*,AiMissionClass_*_const_&>",struct,4
"_Bidit<AiPath_*,int,AiPath_*_const_*,AiPath_*_const_&>",struct,4
"_Bidit<AiProcess_*,int,AiProcess_*_const_*,AiProcess_*_const_&>",struct,4
"_Bidit<AiTask_*,int,AiTask_*_const_*,AiTask_*_const_&>",struct,4
"_Bidit<AttackGroup_*,int,AttackGroup_*_const_*,AttackGroup_*_const_&>",struct,4
"_Bidit<AttackerInfo,int,AttackerInfo_const_*,AttackerInfo_const_&>",struct,4
"_Bidit<AudMsgInfo_*,int,AudMsgInfo_*_const_*,AudMsgInfo_*_const_&>",struct,4
"_Bidit<DisplayInterface_*,int,DisplayInterface_*_const_*,DisplayInterface_*_const_&>",struct,4
"_Bidit<DisplayViewInfo_*,int,DisplayViewInfo_*_const_*,DisplayViewInfo_*_const_&>",struct,4
"_Bidit<Explosion_*,int,Explosion_*_const_*,Explosion_*_const_&>",struct,4
"_Bidit<FollowGroup_*,int,FollowGroup_*_const_*,FollowGroup_*_const_&>",struct,4
"_Bidit<FollowerInfo,int,FollowerInfo_const_*,FollowerInfo_const_&>",struct,4
"_Bidit<OldNew_*,int,OldNew_*_const_*,OldNew_*_const_&>",struct,4
"_Bidit<Ordnance_*,int,Ordnance_*_const_*,Ordnance_*_const_&>",struct,4
"_Bidit<RtimeClass_*,int,RtimeClass_*_const_*,RtimeClass_*_const_&>",struct,4
"_Bidit<ShortPath::OpenList::OpenNode,int,ShortPath::OpenList::OpenNode_const_*,ShortPath::OpenList::OpenNode_const_&>",struct,4
"_Bidit<Weapon_*,int,Weapon_*_const_*,Weapon_*_const_&>",struct,4
"_Bidit<std::pair<GameObject_*_const,Area>,int,std::pair<GameObject_*_const,Area>_const_*,std::pair<GameObject_*_const,Area>_const_&>",struct,4
"_Bidit<std::pair<std::pair<unsigned_short,unsigned_short>_const_,Ordnance_*>,int,std::pair<std::pair<unsigned_short,unsigned_short>_const_,Ordnance_*>_const_*,std::pair<std::pair<unsigned_short,unsigned_short>_const_,Ordnance_*>_const_&>",struct,4
"_Bidit<std::pair<unsigned_int_const_,ParameterDB::FileData_*>,int,std::pair<unsigned_int_const_,ParameterDB::FileData_*>_const_*,std::pair<unsigned_int_const_,ParameterDB::FileData_*>_const_&>",struct,4
"_Bidit<std::pair<unsigned_int_const_,char_const_*>,int,std::pair<unsigned_int_const_,char_const_*>_const_*,std::pair<unsigned_int_const_,char_const_*>_const_&>",struct,4
"_Bidit<std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>,int,std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>_const_*,std::pair<unsigned_int_const_,stdext::hash_map<unsigned_int,char_const_*,stdext::hash_compare<unsigned_int,std::less<unsigned_int>_>,std::allocator<std::pair<unsigned_int_const_,char_const_*>_>_>_>_const_&>",struct,4
"_Bidit<std::pair<unsigned_long_const_,DistributedObject_*>,int,std::pair<unsigned_long_const_,DistributedObject_*>_const_*,std::pair<unsigned_long_const_,DistributedObject_*>_const_&>",struct,4
"_Bidit<std::pair<unsigned_long_const_,float>,int,std::pair<unsigned_long_const_,float>_const_*,std::pair<unsigned_long_const_,float>_const_&>",struct,4
"_Bidit<std::pair<unsigned_long_const_,unsigned_long>,int,std::pair<unsigned_long_const_,unsigned_long>_const_*,std::pair<unsigned_long_const_,unsigned_long>_const_&>",struct,4
"_Bidit<std::pair<unsigned_short_const_,NetPlayer_*>,int,std::pair<unsigned_short_const_,NetPlayer_*>_const_*,std::pair<unsigned_short_const_,NetPlayer_*>_const_&>",struct,4
"_Binder<0,0>",struct,1
"_Binder<0,10>",struct,1
"_Binder<0,1>",struct,1
"_Binder<0,2>",struct,1
"_Binder<0,3>",struct,1
"_Binder<0,4>",struct,1
"_Binder<0,5>",struct,1
"_Binder<0,6>",struct,1
"_Binder<0,7>",struct,1
"_Binder<0,8>",struct,1
"_Binder<0,9>",struct,1
"_Binder<1,0>",struct,1
_Bool_struct,struct,4
_Bxty,union,16
_CACHE_DESCRIPTOR,struct,12
_CACHE_INFO,struct,24
_CERTIFICATE_BLOB,struct,12
_CERT_ACCESS_DESCRIPTION,struct,16
_CERT_ALT_NAME_ENTRY,struct,12
_CERT_ALT_NAME_ENTRY.conflict,struct,12
_CERT_ALT_NAME_ENTRY_u_4,union,8
_CERT_ALT_NAME_ENTRY_u_4.conflict,union,8
_CERT_ALT_NAME_INFO,struct,8
_CERT_AUTHORITY_INFO_ACCESS,struct,8
_CERT_AUTHORITY_KEY_ID2_INFO,struct,24
_CERT_AUTHORITY_KEY_ID_INFO,struct,24
_CERT_BASIC_CONSTRAINTS2_INFO,struct,12
_CERT_BASIC_CONSTRAINTS_INFO,struct,28
_CERT_BIOMETRIC_DATA,struct,32
_CERT_BIOMETRIC_DATA_u_4,union,4
_CERT_BIOMETRIC_EXT_INFO,struct,8
_CERT_CHAIN,struct,36
_CERT_CHAIN_CONTEXT,struct,56
_CERT_CHAIN_ELEMENT,struct,32
_CERT_CHAIN_ENGINE_CONFIG,struct,40
_CERT_CHAIN_FIND_BY_ISSUER_PARA,struct,32
_CERT_CHAIN_PARA,struct,16
_CERT_CHAIN_POLICY_PARA,struct,12
_CERT_CHAIN_POLICY_STATUS,struct,20
_CERT_CONTEXT,struct,20
_CERT_CREATE_CONTEXT_PARA,struct,20
_CERT_CRL_CONTEXT_PAIR,struct,8
_CERT_DH_PARAMETERS,struct,16
_CERT_DSS_PARAMETERS,struct,24
_CERT_ECC_SIGNATURE,struct,16
_CERT_EXTENSION,struct,16
_CERT_EXTENSIONS,struct,8
_CERT_FORTEZZA_DATA_PROP,struct,48
_CERT_GENERAL_SUBTREE,struct,24
_CERT_HASHED_URL,struct,24
_CERT_HASHED_URL.conflict,struct,24
_CERT_ID,struct,20
_CERT_ID_u_4,union,16
_CERT_INFO,struct,112
_CERT_ISSUER_SERIAL_NUMBER,struct,16
_CERT_KEYGEN_REQUEST_INFO,struct,32
_CERT_KEYGEN_REQUEST_INFO.conflict,struct,32
_CERT_KEY_ATTRIBUTES_INFO,struct,24
_CERT_KEY_CONTEXT,struct,12
_CERT_KEY_CONTEXT_u_4,union,4
_CERT_KEY_USAGE_RESTRICTION_INFO,struct,20
_CERT_LDAP_STORE_OPENED_PARA,struct,8
_CERT_LOGOTYPE_AUDIO,struct,16
_CERT_LOGOTYPE_AUDIO_INFO,struct,20
_CERT_LOGOTYPE_AUDIO_INFO.conflict,struct,20
_CERT_LOGOTYPE_DATA,struct,16
_CERT_LOGOTYPE_DETAILS,struct,12
_CERT_LOGOTYPE_DETAILS.conflict,struct,12
_CERT_LOGOTYPE_EXT_INFO,struct,24
_CERT_LOGOTYPE_IMAGE,struct,16
_CERT_LOGOTYPE_IMAGE_INFO,struct,28
_CERT_LOGOTYPE_IMAGE_INFO.conflict,struct,28
_CERT_LOGOTYPE_IMAGE_INFO_u_20,union,4
_CERT_LOGOTYPE_INFO,struct,8
_CERT_LOGOTYPE_INFO_u_4,union,4
_CERT_LOGOTYPE_REFERENCE,struct,8
_CERT_NAME_CONSTRAINTS_INFO,struct,16
_CERT_NAME_INFO,struct,8
_CERT_NAME_VALUE,struct,12
_CERT_OTHER_LOGOTYPE_INFO,struct,12
_CERT_OTHER_NAME,struct,12
_CERT_PAIR,struct,16
_CERT_PHYSICAL_STORE_INFO,struct,32
_CERT_POLICIES_INFO,struct,8
_CERT_POLICY95_QUALIFIER1,struct,20
_CERT_POLICY95_QUALIFIER1.conflict,struct,20
_CERT_POLICY_CONSTRAINTS_INFO,struct,16
_CERT_POLICY_ID,struct,8
_CERT_POLICY_INFO,struct,12
_CERT_POLICY_MAPPING,struct,8
_CERT_POLICY_MAPPINGS_INFO,struct,8
_CERT_POLICY_QUALIFIER_INFO,struct,12
_CERT_POLICY_QUALIFIER_NOTICE_REFERENCE,struct,12
_CERT_POLICY_QUALIFIER_USER_NOTICE,struct,8
_CERT_POLICY_QUALIFIER_USER_NOTICE.conflict,struct,8
_CERT_PRIVATE_KEY_VALIDITY,struct,16
_CERT_PUBLIC_KEY_INFO,struct,24
_CERT_QC_STATEMENT,struct,12
_CERT_QC_STATEMENTS_EXT_INFO,struct,8
_CERT_RDN,struct,8
_CERT_RDN_ATTR,struct,16
_CERT_REGISTRY_STORE_CLIENT_GPT_PARA,struct,8
_CERT_REGISTRY_STORE_CLIENT_GPT_PARA.conflict,struct,8
_CERT_REGISTRY_STORE_ROAMING_PARA,struct,8
_CERT_REGISTRY_STORE_ROAMING_PARA.conflict,struct,8
_CERT_REQUEST_INFO,struct,44
_CERT_REVOCATION_CRL_INFO,struct,20
_CERT_REVOCATION_INFO,struct,28
_CERT_REVOCATION_PARA,struct,24
_CERT_REVOCATION_STATUS,struct,24
_CERT_SERVER_OCSP_RESPONSE_CONTEXT,struct,12
_CERT_SIGNED_CONTENT_INFO,struct,32
_CERT_SIMPLE_CHAIN,struct,32
_CERT_STORE_PROV_FIND_INFO,struct,20
_CERT_STORE_PROV_INFO,struct,24
_CERT_SYSTEM_STORE_INFO,struct,4
_CERT_SYSTEM_STORE_RELOCATE_PARA,struct,8
_CERT_SYSTEM_STORE_RELOCATE_PARA_u_0,union,4
_CERT_SYSTEM_STORE_RELOCATE_PARA_u_4,union,4
_CERT_TEMPLATE_EXT,struct,16
_CERT_TRUST_LIST_INFO,struct,12
_CERT_TRUST_STATUS,struct,8
_CERT_USAGE_MATCH,struct,12
_CERT_X942_DH_PARAMETERS,struct,36
_CERT_X942_DH_VALIDATION_PARAMS,struct,16
_CHANGER_ELEMENT,struct,8
_CHANGER_ELEMENT_LIST,struct,12
_CHANGER_ELEMENT_STATUS,struct,100
_CHANGER_ELEMENT_STATUS_EX,struct,156
_CHANGER_EXCHANGE_MEDIUM,struct,36
_CHANGER_INITIALIZE_ELEMENT_STATUS,struct,16
_CHANGER_MOVE_MEDIUM,struct,28
_CHANGER_PRODUCT_DATA,struct,61
_CHANGER_READ_ELEMENT_STATUS,struct,16
_CHANGER_SEND_VOLUME_TAG_INFORMATION,struct,52
_CHANGER_SET_ACCESS,struct,12
_CHANGER_SET_POSITION,struct,20
_CHAR_INFO,struct,4
_CLASS_MEDIA_CHANGE_CONTEXT,struct,8
_CLIENT_CALL_RETURN,union,4
_CLIENT_ID,struct,8
_CMC_ADD_ATTRIBUTES_INFO,struct,20
_CMC_ADD_EXTENSIONS_INFO,struct,20
_CMC_DATA_INFO,struct,32
_CMC_PEND_INFO,struct,16
_CMC_RESPONSE_INFO,struct,24
_CMC_STATUS_INFO,struct,24
_CMC_STATUS_INFO.conflict,struct,24
_CMC_STATUS_INFO_u_20,union,4
_CMC_TAGGED_ATTRIBUTE,struct,16
_CMC_TAGGED_CERT_REQUEST,struct,12
_CMC_TAGGED_CONTENT_INFO,struct,12
_CMC_TAGGED_OTHER_MSG,struct,16
_CMC_TAGGED_REQUEST,struct,8
_CMSG_CMS_RECIPIENT_INFO,struct,8
_CMSG_CMS_RECIPIENT_INFO_u_4,union,4
_CMSG_CMS_SIGNER_INFO,struct,72
_CMSG_CNG_CONTENT_DECRYPT_INFO,struct,44
_CMSG_CONTENT_ENCRYPT_INFO,struct,68
_CMSG_CONTENT_ENCRYPT_INFO_u_44,union,4
